Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,15.81655025,17.09435081,18.38301086,19.59012985,21.81735039,23.28160095,24.07530022,24.43742943,24.78083992,25.00351906,25.15468979,25.58522987,25.64088058,26.36245918,27.00481033,27.91073036,29.51505089,29.68458939,31.49957085,32.65396118,35.35955048,38.31346893,39.70084,65.56421661,66.97921753,70.68856812,75.64778137,80.90664673,,,,,,,,,,,,,,,,,,118.6108627,120.9657135,113.1421585,107.8080521,,
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,12.19836998,13.66956043,15.10840034,15.99359035,16.67403984,18.5449791,19.28277969,19.72422981,20.42885017,21.36816978,22.30216026,22.46463013,22.98781013,23.94280052,25.52486038,26.70454025,27.81727028,29.37026024,30.58758926,32.5364418,34.69429016,37.61071014,39.76937866,42.26459885,44.9769516,47.49055099,49.56702042,52.39627838,,,,,,,,,63.0472908,65.88690186,68.11264801,75.6237793,78.49945068,78.93891144,79.65540314,79.15869904,80.71942139,83.45494843,85.05713654,86.68834686,,
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,24.03103065,,,,,23.87731934,,25.2077198,24.48163986,24.19890976,24.75927925,25.23917007,22.22587967,19.35499954,18.38257027,18.08035088,17.58492088,,,,,,,,,19.78945923,19.36459923,19.04788971,19.05771065,19.26004028,19.64731026,20.4384594,21.44042969,23.15973091,25.48320007,25.92642021,27.06740952,27.70849991,31.54019928,
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.171700001,0.174620003,0.164120004,0.240559995,0.246690005,0.294719994,,,0.448850006,0.452030003,0.462460011,0.502030015,,0.57069999,0.589890003,0.643959999,0.626190007,0.740760028,0.741240025,0.702390015,0.787310004,0.851719975,0.959410012,,,,,0.945879996,1.044880033,1.223620057,1.198439956,1.882439971,,2.44520998,2.463219881,2.453700066,2.48913002,2.668489933,2.820329905,3.254610062,,3.069240093,3.777580023,4.546249866,5.133039951,3.681080103,3.917969942,4.057660103,,
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,17.13532066,17.54558945,19.5174408,20.50785065,20.80525017,,,24.39678955,25.64981079,25.11825943,24.48595047,26.41571045,27.14603043,28.19136047,30.88913918,31.67756081,32.99660873,34.00875092,35.55627823,37.68367004,39.10773087,,44.85168839,47.91450882,53.43436813,55.44696045,,,57.12717056,58.16905975,58.8563385,59.38277817,59.83446121,61.02286911,61.08547974,61.65359116,61.20013046,62.08623886,65.26769257,67.82901001,69.8425293,71.1920166,72.11549377,72.99739838,74.55976105,75.89064026,79.66172791,78.90116882,,
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.128769994,0.236210003,0.430500001,0.709710002,0.686320007,0.743160009,0.989759982,1.095759988,0.973290026,1.060279965,1.457069993,1.731750011,1.879169941,1.944990039,2.014159918,2.414109945,2.290469885,2.222480059,2.364039898,2.155380011,2.460309982,2.31566,2.095269918,2.144010067,2.143549919,2.112449884,2.562000036,,3.265619993,3.71152997,4.496850014,5.321829796,5.906549931,5.982850075,5.914169788,6.810860157,8.137189865,8.047260284,10.23198986,13.77511978,12.85589027,13.9552002,15.96483994,15.95351982,13.5534296,12.94939995,12.27414036,12.51698971,,
Burkina Faso,BFA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.03754,0.04693,0.054949999,0.08602,0.101199999,0.201790005,0.183339998,0.222760007,0.229230002,0.21322,0.278349996,0.426149994,0.500909984,0.539619982,0.593140006,0.611819983,0.63894999,0.678569973,0.754429996,0.756060004,0.700980008,0.930050015,1.081940055,1.054250002,1.097779989,1.054270029,0.96924001,,0.999130011,,1.156659961,1.41178,1.601160049,,2.307339907,2.440969944,2.612190008,3.181050062,3.533740044,3.57942009,4.146520138,4.558869839,4.776750088,5.0769701,5.063829899,5.56196022,6.003399849,6.501870155,7.096129894,
Bangladesh,BGD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.13338995,,2.449630022,2.560559988,3.358860016,,2.798229933,3.006690025,2.390630007,3.365550041,3.245990038,3.096029997,3.801310062,4.678380013,5.044439793,5.114429951,4.984859943,4.323740005,3.718199968,3.674740076,4.208960056,,,,,,,,,5.633440018,5.631340027,6.651539803,6.344419956,6.390960217,5.889150143,6.446700096,7.361199856,7.932970047,8.884090424,10.8580904,,13.69155979,13.80099964,,13.86507988,,17.87435913,18.15146065,20.5650692,24.01688957,
Bulgaria,BGR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,14.25055981,15.50409985,17.13919067,18.03173065,19.05385017,19.43024063,19.74670982,21.9737606,18.23545074,17.05952072,16.10189056,15.63683987,15.41180038,15.9854002,17.02923012,18.70066071,20.75403023,22.54714966,25.01054955,26.15537071,30.98031998,30.37958908,31.83337021,33.58517075,36.40219116,40.94532013,42.96567154,42.78302002,44.83275986,44.12976074,42.78107834,40.88225174,41.62207031,42.55524063,45.3680191,47.15087128,50.58832932,51.913311,54.23545074,57.79518127,59.02869034,61.35998154,64.19197845,67.56356049,70.30153656,71.2457428,71.03066254,71.52152252,,
Bahrain,BHR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.513560057,1.432240009,1.432469964,2.239300013,2.238430023,2.194890022,3.520760059,3.251620054,2.764270067,3.223119974,4.678649902,5.886919975,,,12.16149998,12.71714973,9.544130325,13.29312992,,,17.22944069,16.95248985,17.55381966,16.76971054,16.56093025,17.60573959,,,21.64746094,,,,27.94310951,,23.95824051,22.79488945,,,,,43.96669006,43.19741058,39.54288864,41.32923889,43.27574921,46.56613922,47.14588165,50.48189926,55.62850952,
"Bahamas, The",BHS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,30.12882042,27.53321075,25.74971008,18.71912956,16.35367966,15.20020962,11.63673019,13.54841042,15.00076008,17.44437027,19.3540802,20.92620087,,,,,,,15.05817986,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9710598,22.97823906,23.34465981,,,,,,,,,,,,,,,,,40.19034958,
Belarus,BLR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,40.97262955,,,,,37.26008987,,,,38.38587189,39.68624878,39.96981049,41.18185043,42.57104111,44.40879822,45.58385849,46.69733047,47.64347839,48.20013046,49.51082993,48.20177841,44.27215958,43.66905975,41.68539047,40.71274948,44.90518188,45.57012177,49.65983963,52.65364075,55.08983994,57.5134697,60.09336853,62.86722946,65.01206207,67.57421112,69.71343231,71.66674805,71.22473145,74.45922089,79.57814026,86.13761902,92.07142639,93.54328156,91.50016022,89.56716156,88.18457794,88.45143127,87.42909241,,
Belize,BLZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.03271997,0.845589995,,0.895470023,0.941709995,,,,,,,,,,,,,,,,,,,,,,,,,,14.66573048,16.50700951,15.83843994,15.40244961,16.02116966,17.01988029,18.18181992,19.09911919,22.41007996,21.86787987,21.90513992,24.32074928,24.16823959,24.00411034,23.25366974,24.21410942,24.6566391,24.54084015,24.99110031,
Bermuda,BMU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,7.48263979,9.674119949,10.28069019,,,,,,,,,,,,,,,,,,,,,,,,,29.01057053,25.93569946,26.22477913,32.91566086,30.74872971,32.01657867,31.61018944,30.31139946,28.23649025,25.14212036,,17.8335495,19.02725983,,
Bolivia,BOL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08415985,,18.15427971,20.69566917,23.21698952,24.49123955,25.98962975,,30.78668976,35.56209946,37.03839874,,43.45983124,,,,,,,,,
Barbados,BRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.206290007,4.20897007,5.099309921,5.541649818,,,,,,,14.42057037,17.57670975,,18.63225937,19.36930084,,,,16.8152504,16.75686073,26.12537956,27.39529991,25.51107979,,,,,,34.96662903,40.57286072,39.82133102,,,,,,59.73392868,,75.69624329,69.80744171,65.42533875,,,,,,,,,
Brunei Darussalam,BRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,1.957419991,,2.171530008,,,,1.013339996,2.886899948,,2.920589924,4.341629982,,,,,5.311900139,5.41809988,5.618629932,,,,9.652549744,11.9678297,12.68708992,14.24075031,13.91759014,14.00621986,14.68593979,14.56068993,14.50456047,15.01222038,15.73894978,16.76596069,15.45913982,17.40431976,22.42971039,24.34009933,32.02042007,31.30059052,31.92415047,33.56496048,31.21179962,31.47384071,
Bhutan,BTN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,0.40715,0.743049979,0.879419982,,,0.719889998,,,,,,,,,,,,,,,,2.674160004,,,,,,5.039000034,5.303349972,5.70472002,6.758729935,6.491660118,7.246779919,8.919469833,9.509610176,10.90071964,,,,,15.55451012,,16.44733047
Botswana,BWA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0,0,0.363090008,0.417210013,0.462390006,0.707899988,0.756290019,0.862569988,1.021219969,1.112100005,1.344609976,1.43599999,1.591439962,1.661489964,1.877380013,2.053440094,2.399669886,2.6473701,,,,4.336329937,,5.038660049,5.476419926,5.205049992,5.627190113,,6.140230179,6.525020123,7.35284996,7.936689854,8.273909569,9.63696003,10.21485043,9.929019928,10.89706039,11.11515999,15.47852039,23.68350983,20.84837914,18.54269981,22.83048058,,27.3073101,30.23933983,25.9108696,24.85997009,,25.08139038,
Central African Republic,CAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.106409997,,,0.246360004,0.261530012,0.409280002,0.440250009,0.579289973,0.822359979,1.11819005,0.885290027,1.263170004,1.031569958,1.110679984,1.123600006,1.147989988,1.047950029,1.164420009,1.283419967,1.429080009,1.54084003,1.43027997,,,,,,,1.94580996,1.917400002,,,,1.725710034,,1.142019987,,2.342910051,2.5353899,2.671149969,3.137079954,2.98029995,,,,,,,,
Canada,CAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,48.0385704,,,,,,,,,,70.59152985,,,83.08904266,90.52835083,95.54933929,97.6102066,88.22052002,90.09745026,90.54239655,89.21376801,,59.50188065,60.2518692,59.11445999,,59.5465889,,,,,63.60005951,63.76739883,63.0657692,61.65584946,63.46731949,63.98077011,65.33229828,65.61290741,64.78695679,66.43917847,68.92250824,70.11302185,,
Central Europe and the Baltics,CEB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,12.83298016,12.81768036,12.59642982,12.80148029,13.34934044,13.93752956,14.71592999,15.36561012,15.8221302,15.86699963,15.95796967,16.10017967,16.19371033,16.12947083,16.3938694,16.4975605,16.67836952,16.71433067,16.74991035,17.18058968,17.40418053,18.40055084,18.40376091,19.69297028,22.21585083,24.34469986,27.91094971,30.6129303,31.60722923,35.39857864,38.8769989,42.98625183,46.60897064,50.08496857,53.49282074,57.01633835,59.76752853,62.5872612,65.85360718,67.70140076,68.20903778,67.04164886,65.19364929,63.61439133,62.08800888,61.04803848,61.13470078,61.79946136,62.53382874,62.53382874,
Switzerland,CHE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,10.04364967,10.58008003,11.37127972,12.42973995,13.19721985,13.88918972,15.75527,16.41097069,17.21064949,17.91974068,18.55677986,18.85586929,18.84465981,19.43013954,21.09674072,21.64961052,22.68453026,23.3827095,24.00201035,25.60500908,26.8572998,28.13349915,29.22532082,30.46475029,31.33869934,32.3965416,,35.28969955,36.99367142,37.77896118,39.77228165,40.94654846,44.03966904,45.60078049,45.80414963,46.53779984,47.24253082,48.83327866,50.14809036,52.93772888,54.48451996,55.52046967,56.27014923,57.22972107,57.70735168,58.04695129,59.56298828,61.37744904,,
Channel Islands,CHI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,8.42936039,10.4429903,12.67716026,14.1505003,13.65225029,13.79782009,12.17424011,11.77925014,11.51805973,11.01303005,12.36781025,,13.07452965,14.60266972,15.34016037,15.98256969,17.30162048,18.09790039,18.95202065,,,21.15908051,24.01111984,26.18572044,26.92556,27.43598938,29.20948982,30.10980988,32.00793839,35.36761856,35.37630081,,40.37825012,43.46953964,43.93024826,49.36883926,48.23466873,53.95666885,56.73126984,60.91149902,67.86342621,72.2767868,75.93106842,79.9562912,82.84638214,85.26672363,87.18814087,88.4644165,90.8963089,,
China,CHN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.128209993,,,0.206389993,0.338420004,0.47586,0.565069973,0.637220025,0.70630002,0.966149986,1.130329967,1.781780005,,,2.018429995,2.43659997,2.972229958,3.112570047,3.082060099,2.991960049,2.972559929,2.891459942,2.805660009,2.889689922,3.611409903,4.390140057,4.91531992,5.350110054,5.863930225,6.394279957,7.590410233,9.789110184,12.62847996,15.45267963,17.69125938,19.08699989,20.2191906,20.52121925,20.68412018,22.44305992,24.19849014,25.64785004,28.72566986,32.43367004,42.43072891,46.04042816,48.01902008,49.07326126,50.60443878,53.76491165,
Cote d'Ivoire,CIV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.123149991,1.103440046,1.257429957,1.262249947,,1.304200053,1.508849978,1.691849947,1.979400039,2.191169977,2.862649918,2.626559973,,2.435189962,2.434839964,,2.723530054,,,,,2.845669985,3.417670012,4.293670177,4.283219814,,6.575240135,,6.65376997,,,,,,,,9.008259773,8.508410454,8.357950211,7.672249794,3.420730114,,8.230779648,8.315190315,8.794380188,8.949250221,9.341369629,,,
Cameroon,CMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.486090004,0.606149971,0.768050015,0.922129989,1.048050046,,,,1.616969943,1.810539961,1.611860037,1.670359969,1.740689993,1.938169956,2.131870031,,2.40060997,2.571170092,2.560159922,2.918879986,3.221060038,,,,,,,,4.914209843,4.64523983,4.655700207,5.085070133,5.122580051,5.093289852,5.850599766,6.809500217,7.261509895,7.883110046,9.047599792,11.15701962,12.07215977,13.09234047,15.29166031,16.28087044,16.9623909,12.47752953,12.76025009,14.26727009,,
"Congo, Dem. Rep.",COD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.664889991,0.79527998,0.837000012,0.937619984,1.046149969,1.200710058,1.202559948,1.23556006,1.254240036,1.141680002,1.181220055,1.369799972,1.289960027,1.472040057,1.442309976,1.48150003,1.614279985,1.812749982,2.047310114,2.150490046,2.502739906,,,,2.512310028,,,,1.455890059,,,,,,,4.493420124,4.520370007,5.688270092,6.742010117,,8.139550209,8.264579773,6.934329987,,,6.603340149,,,,
"Congo, Rep.",COG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.572780013,1.263599992,1.728870034,2.047790051,2.318020105,2.423990011,2.74341011,3.214449883,3.723040104,4.52203989,4.625030041,5.467430115,5.599030018,5.697850227,5.7385602,5.654109955,5.61604023,5.926290035,4.894909859,4.804389954,4.713729858,5.130139828,5.671860218,,,,,,3.578310013,5.078979969,4.252999783,3.778199911,3.762200117,,,,,,6.255660057,,8.725150108,10.00407028,9.319129944,,,,12.66687965,,,
Colombia,COL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.247049809,4.721310139,5.323170185,5.720880032,6.246660233,7.110620022,7.528150082,8.5353899,8.819970131,9.016619682,8.854680061,10.13027954,10.47474003,10.92078018,11.46858025,11.7568903,12.48497963,12.97144032,13.67794991,14.23342991,14.65400982,15.34537029,15.98505974,16.15122986,16.70019913,16.66974068,17.91041946,21.10671043,23.67215919,23.29743004,24.49200058,25.34746933,25.43061066,,28.1366291,30.69215965,32.69947815,33.74993896,36.07695007,37.51898956,39.41331863,43.03231049,45.30730057,48.73310852,51.41638184,53.28213882,55.48424911,56.43402863,55.32749176,,
Comoros,COM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.690100014,,0.607529998,0.606980026,,,0.84345001,,,1.371749997,1.454560041,,,3.100199938,,,,4.13891983,,5.897850037,5.782959938,8.008009911,8.689379692,8.757430077,8.994779587,,,,,,
Cabo Verde,CPV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.753039956,2.014889956,1.71254003,4.075660229,4.731090069,6.186069965,7.625699997,8.546349525,9.704939842,12.04436016,15.15340996,18.0097599,20.71314049,20.59732056,22.94643974,23.97116089,23.06306076,24.00532913,24.39769936,23.61651039,,
Costa Rica,CRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,8.749569893,9.664640427,10.37570953,11.41808987,,,,,20.51036072,20.77428055,20.14137077,20.83316994,20.46286964,20.22410965,20.63349915,21.91721916,23.0394001,25.02280998,25.07345963,26.75172997,27.0199604,29.08210945,31.52626991,,,,,,,,,,,,26.65769958,,,,,,,45.81893921,48.1085701,49.0067215,52.23117065,53.05263138,53.63869858,55.74573898,55.20793915,57.67481995,
Caribbean small states,CSS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.563950062,4.540579796,4.787660122,5.021259785,5.126100063,5.399300098,6.065790176,6.294239998,6.268099785,6.216440201,6.11371994,6.073200226,6.202730179,5.741499901,5.724140167,5.902450085,6.10901022,6.397089958,6.659759998,7.00481987,7.556369781,8.505310059,8.771539688,9.099349976,9.519089699,9.701100349,10.11695957,10.52106953,10.60614967,10.73598957,13.22542953,14.27670956,15.34560966,16.33420944,17.64414978,17.13456917,17.19416046,18.41226959,19.93643951,20.45640945,21.87248039,21.74023056,23.08345032,22.68420982,22.91996002,22.95009041,23.09767914,,,,
Cuba,CUB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.588670015,4.881269932,6.290440083,7.05396986,8.63724041,10.56581974,13.99691963,16.30525017,17.0383091,17.5121994,16.58082962,16.38549995,15.92325974,16.94082069,18.18535995,20.07444954,22.16531944,22.90699005,21.98494911,21.28325081,21.22561073,19.67630005,17.61053085,16.14381981,13.5776701,12.70767021,12.64603996,12.93379974,20.33568001,22.03743935,25.22223091,27.03582954,32.79890823,53.83246994,62.19303894,86.64418793,105.4805984,117.1008072,114.097702,94.85228729,80.91815186,63.82949829,49.26813889,40.96097183,36.11420059,34.03981018,39.91313934,41.37902069,,
Curacao,CUW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.42856979,,,,,,,
Cayman Islands,CYM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54353046,21.08374023,24.36450958,22.13404083,23.03578949,,,20.31529999,21.2347393,29.10018921,,,,,,,,,,,,
Cyprus,CYP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.300639987,1.460330009,1.599149942,1.42482996,,,,1.71262002,2.19652009,2.246229887,2.868419886,3.02895999,2.800940037,3.405380011,3.964230061,4.834780216,5.429480076,6.754990101,7.934350014,9.027099609,10.12450981,9.247119904,14.07258034,15.02812958,17.01656914,19.17955971,20.93540001,,21.0324192,19.56232071,21.61252022,25.1022892,31.9636097,35.86368942,33.22082138,33.41991043,36.17380905,42.61800003,52.00389099,48.31158066,46.53973007,45.86359024,47.52524185,53.10435104,60.10123062,67.17111206,75.94081116,81.33708191,,
Czech Republic,CZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,8.904390335,8.388420105,8.460929871,9.176560402,10.16726017,11.37895966,13.05451965,14.5703001,15.31842041,16.31719017,17.06698036,17.34226036,17.22730064,16.65736008,16.32517052,16.15093994,16.45553017,16.4865799,16.30483055,16.15299988,16.05772018,14.57238007,14.38755035,19.39908028,20.57965088,21.50966072,23.24160957,23.74192047,25.47488022,28.3487606,29.97562981,34.43735886,37.00822067,43.73418045,48.34936142,50.13668823,54.1823616,58.06951141,61.07540894,63.94588089,65.57000732,65.6711731,65.08576965,65.62409973,64.48162842,63.7481308,64.07868958,63.76876831,,
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.65991974,35.43257904,39.42060089,42.50059891,45.32741928,46.94253159,47.79207993,,,,,,,,,,,,,,,,61.38684082,65.50390625,67.74687195,69.58058929,70.2466507,70.34264374,,
Djibouti,DJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.094590001,0.108230002,0.132090002,,0.219889998,0.259770006,,0.25661999,0.269419998,0.687929988,1.009220004,1.260360003,1.569620013,2.299069881,2.52312994,2.709749937,2.783200026,3.537359953,3.616280079,5.345320225,,,,,,,,,
Dominica,DMA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,0.741609991,,,0.683399975,0.712759972,,,,0.84138,,5.893640041,9.47990036,7.23360014,,,,,,,,,,,,,,,,,,,,,,,,,,,
