"","Country.Name","Region","IncomeGroup","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"131","St. Lucia","Latin America & Caribbean","Upper middle income",2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.71600008,2.626490116,2.329509974,2.010499954,2.318949938,2.752779961,3.039269924,2.952409983,2.528870106,2.5700200795,2.611170053,2.745820045,3.4239100452,4.1020000454,4.7800900456,5.4581800458,6.136270046,10.911220234,15.686170422,20.46112061,19.640753035,18.82038546,18.000017885,17.17965031,16.359282735,15.53891516,14.718547585,13.89818001,13.11641979,9.559599876,8.646499634,15.88191986,17.54077911,12.39398956,16.18901062,10.01904964,13.5559597,16.4372406,16.3260498,18.93825912,19.87520981,14.06653023,15.37464046,15.37464046
"132","Latin America & Caribbean","","",6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,6.92911005,7.033860207,7.905089855,8.849410057,10.03787994,11.35317993,11.76012993,12.00667953,12.43581009,13.00798988,13.52828026,13.97202015,14.19758034,14.72614002,17.02317047,17.64003944,16.32230949,16.53562927,16.94710922,16.99733925,16.95372009,17.29463959,17.2233696,17.13347054,17.32275963,19.19433022,18.30542946,20.36060905,20.64295959,22.6717205,23.09332085,24.56677055,26.39229012,28.07645035,29.42428017,31.05971909,33.49644089,35.9083786,39.17240906,40.33509064,41.26628876,43.79888916,44.8073616,46.01908112,47.67625046,48.87865067,50.71154022,51.85784149,52.71844864,52.71709061,52.71709061
"133","Least developed countries: UN classification","","",1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.681679964,1.707599998,1.758749962,1.784839988,1.854500055,1.82167995,1.774639964,1.922719955,1.938680053,2.214900017,2.289249897,2.317059994,2.471029997,2.671230078,2.804539919,2.858860016,2.888930082,2.913660049,2.729809999,2.735630035,2.827059984,2.877059937,2.861850023,2.983170033,2.961210012,2.989900112,3.082900047,3.153719902,3.286849976,3.517250061,3.788450003,4.271920204,4.36427021,4.528299809,4.597579956,4.960519791,5.416779995,5.853380203,6.493120193,7.411139965,8.236840248,8.785220146,9.015859604,9.247300148,9.320790291,9.664959908,9.956179619,10.05391979,10.58370972,11.19019032,11.19019032
"134","Low income","","",3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.708640099,3.596220016,3.691950083,3.850980043,4.16821003,4.521430016,4.792870045,4.993850231,5.135210037,5.130700111,4.994379997,4.995059967,5.015779972,5.069690228,5.225460052,5.415090084,5.558100224,5.588399887,5.69204998,5.671140194,5.667170048,5.594299793,5.435780048,5.283339977,4.989590168,4.761620045,4.548120022,4.404620171,4.450489998,4.503630161,4.750899792,4.988880157,5.210159779,5.399119854,5.753109932,6.145249844,6.594749928,6.941699982,7.446139812,8.028300285,8.567970276,8.700619698,9.035989761,9.16520977,9.514690399,9.526499748,9.438389778,9.489239693,9.527990341,9.527990341,9.527990341
"135","Liechtenstein","Europe & Central Asia","High income",20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,20.70587921,24.60684967,24.58021927,29.81715965,31.62594032,36.7309494,34.4449501,36.01831055,43.67509842,42.49668121,39.992694855,37.4887085,33.54204178,35.02262115,35.62192917,38.30027008,38.30027008,38.30027008
"136","Sri Lanka","South Asia","Lower middle income",1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.012799978,1.136369944,1.112169981,1.087970018,1.08841002,1.111089945,1.1183449625,1.12559998,1.14989996,2.710890055,2.7708300355,2.830770016,3.65831995,4.036759853,4.12473011,3.669689894,3.754570007,3.880181252625,4.00579249825,4.131403743875,4.2570149895,4.382626235125,4.50823748075,4.633848726375,4.759459972,5.483001261875,6.20654255175,6.930083841625,7.6536251315,8.377166421375,9.10070771125,9.824249001125,10.547790291,11.271331580875,11.99487287075,12.718414160625,13.4419554505,14.165496740375,14.88903803025,15.612579320125,16.33612061,15.21977043,17.12875938,18.89607048,19.2456398,19.75836945,18.83810997,18.9611702,19.63023949,21.12770081,21.12770081
"137","Lower middle income","","",6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.035079956,6.092700005,6.142290115,6.176519871,6.197259903,6.144929886,6.166470051,6.220839977,6.452640057,6.652070045,6.720270157,6.975140095,6.937270164,7.335909843,7.630539894,7.555669785,7.501560211,7.626130104,7.267849922,7.359829903,7.40639019,7.399750233,7.291429996,7.324530125,7.331500053,7.454040051,8.067549706,8.470470428,9.199350357,9.974880219,10.59622002,10.97492981,11.43591976,11.72303963,12.14832973,12.42286015,13.02583027,14.13029957,15.31120014,16.12064934,17.33160019,19.86434937,20.76679993,20.83175087,21.93251038,22.64999008,22.73823929,23.18915939,23.67205048,24.21063042,24.21063042
"138","Low & middle income","","",5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.921740055,5.927410126,5.999619961,6.127220154,6.366640091,6.653969765,6.836750031,6.958690166,7.158130169,7.412630081,7.558609962,7.809760094,7.932189941,8.122440338,8.524459839,8.662929535,8.593230247,8.669190407,8.445590019,8.481630325,8.523659706,8.559080124,8.524669647,8.566269875,8.90351963,9.438209534,9.911439896,10.68208981,11.32921982,12.28094006,13.14288044,14.17368984,15.3731699,16.51474953,17.40645981,18.16877937,19.07460022,20.06315041,21.18325043,22.2241993,23.50521088,25.33005905,26.73880005,27.66160965,30.25674057,31.39850044,32.00196075,32.50696182,33.02791977,33.77481079,33.77481079
"139","Lesotho","Sub-Saharan Africa","Lower middle income",0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.433519989,0.368649989,0.336650014,0.451790005,0.531220019,0.485830009,0.629800022,0.820169985,0.899869978,1.023200035,0.936680019,1.011049986,1.055439949,1.063549995,0.998619974,1.256379962,1.287860036,1.505110025,1.598340034,1.542510033,1.265939951,1.267359972,2.157490015,2.263210058,2.39605999,2.331320047,2.371079922,2.20603994533333,2.04099996866667,1.875959992,2.01274991,2.183490038,2.159849882,2.608730078,2.9822500945,3.355770111,3.598289967,4.9072566825,6.216223398,7.5251901135,8.834156829,10.1431235445,11.45209026,11.03835964,10.96457958,10.18686962,10.474559785,10.76224995,10.19626045,10.19626045,10.19626045
"140","Late-demographic dividend","","",6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.574709892,6.385560036,6.413239956,6.52820015,6.880549908,7.313439846,7.604119778,7.83796978,8.028779984,8.36011982,8.473589897,8.644260406,8.858869553,8.860469818,9.190870285,9.26887989,8.981169701,8.885210037,8.702830315,8.588089943,8.585700035,8.5582304,8.525950432,8.647109985,9.263460159,10.35772038,10.87786961,12.28059959,13.08522987,14.53497982,16.07512093,18.52289963,21.16576958,23.63285065,25.25856972,26.68364906,27.60297012,28.1454792,28.72647095,30.07131958,31.56391907,33.26839066,35.54367828,38.3531189,45.07748032,47.47340012,48.71044922,49.52529907,50.85147858,52.90037155,52.90037155
"141","Lithuania","Europe & Central Asia","High income",24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,24.44091988,25.865216068,27.289512256,28.713808444,30.138104632,31.56240082,31.84537379,32.12834676,32.41131973,33.2466507,32.0987587,28.67606926,26.31131935,25.84795952,26.29737091,28.48907089,32.47756958,38.67401123,44.6277504,50.89682007,57.34761047,63.0700798,69.63041687,74.90138245,79.72981262,82.45317841,82.51583099,85.74508667,89.25216675,86.5725708,84.05558777,79.75163269,73.53320313,70.40061188,69.74053955,71.11852264,72.41745758,73.7303009,73.7303009,73.7303009
"142","Luxembourg","Europe & Central Asia","High income",1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.586680055,1.535750031,1.954939961,1.780439973,1.968029976,1.777430058,1.611850023,1.074540019,1.418339968,1.43809998,2.58100009,2.399090052,3.215549946,3.346849918,2.874880075,2.602610111,2.438940048,3.02671003325,3.6144800185,4.20225000375,4.790019989,5.221049786,4.884590149,7.038670063,7.380899906,8.092280388,8.515620232,8.993519783,10.05714989,9.814740181,10.21576977,11.85146999,12.18661976,11.56814639,10.94967302,10.33119965,10.469269755,10.60733986,14.43627453,18.2652092,18.84870434,19.43219948,19.5469029766667,19.6616064733333,19.77630997,19.56393051,19.15176964,18.59046936,18.59046936,18.59046936
"143","Latvia","Europe & Central Asia","High income",23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.51272011,23.57010078,23.39080048,23.24266052,23.24566078,22.97130013,23.23670006,24.00595093,24.66237068,25.51988029,25.62940025,25.82793045,24.25945091,22.40836906,22.76614952,26.86086082,33.25540161,42.75382996,50.73215103,56.24380112,63.49176025,67.80930328,71.03424072,74.60855865,75.41919708,74.59651184,73.04329681,72.36354065,73.05489349,69.05104065,67.95346832,66.64354706,69.07659912,70.89794159,74.29988098,80.60481262,88.05742645,93.02448273,93.02448273,93.02448273
"144","Macao SAR, China","East Asia & Pacific","High income",28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,28.1184597,29.41286087,32.91799927,27.64847946,27.18646049,26.4765892,23.97101974,25.9296398133333,27.8882598866667,29.84687996,29.390945435,28.93501091,27.61514091,48.75296021,64.41314697,74.45446014,63.36014175,54.41828918,49.94532013,48.06863022,48.85586166,53.98339844,55.05004883,58.38834,51.67092896,58.30149841,65.05145264,71.39112091,78.34248352,84.70850372,90.65709686,100.084671,100.084671
"145","St. Martin (French part)","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","Morocco","Middle East & North Africa","Lower middle income",1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.470649958,1.421049953,1.708179951,1.791859984,2.231080055,2.786279917,2.618530035,3.727659941,3.295469999,4.401559949,5.507649899,5.944419861,5.213890076,5.912660122,6.813380003,7.714099884,8.111929893,8.87226963,9.548890114,10.35830021,10.34514046,10.19003963,10.7074604,10.98089027,11.57483959,11.71745491,11.86007023,9.239239693,9.637800217,10.17603016,10.42611027,10.46115017,10.87427998,11.05185986,11.78689003,12.41674042,11.9726696,13.14554024,13.6779604,14.5676403,16.37496948,19.45047951,22.64127922,25.33263016,28.40354919,31.9865799,33.78467941,35.93592834,38.54533005,38.54533005
"147","Monaco","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","Moldova","Europe & Central Asia","Lower middle income",29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,29.29737091,30.079932404,30.862493898,31.645055392,32.427616886,33.21017838,33.91739464,34.6246109,34.87305069,35.39834976,34.47277832,33.4068713175,32.340964315,31.2750573125,30.20915031,25.90588951,27.19355011,29.94423485,32.69491959,32.52967072,31.72730064,32.20523071,33.29883957,34.35557175,36.09843063,39.40245056,41.20458984,39.99850082,38.29285812,38.14535904,39.44804001,40.10863876,41.27716827,41.4896698,41.2134819,41.12171173,41.08351898,39.82123947,39.21459961,39.21459961
"149","Madagascar","Sub-Saharan Africa","Low income",1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.101770043,1.206699967,1.367580056,1.3945749995,1.421569943,1.221770048,1.59968996,1.879310012,2.100950003,2.873359919,2.757410049,3.556440115,3.755290031,3.820709944,4.094970226,4.027880192,3.584719896,3.594510078,3.548969984,3.446609974,3.222160101,3.4135000705,3.60484004,2.937969923,2.371510029,2.200870037,1.976160049,2.207609892,2.145499945,2.171109915,2.026160002,2.056910038,2.229739904,2.579180002,2.675930023,2.874520063,3.276170015,3.276380062,3.494810104,3.669960022,4.071179867,4.141520023,4.293729782,4.818540096,4.806190014,4.825500011,5.284530163,5.350490093,5.350490093,5.350490093
"150","Maldives","South Asia","Upper middle income",0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,0.196250007,2.5910776,4.985905193,7.380732786,9.775560379,11.18295956,11.49974124,11.81652292,12.1333046,12.45008628,12.76686796,13.08364964,19.13029671,25.17694378,31.22359085,31.22359085,31.22359085,31.22359085
"151","Middle East & North Africa","","",5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.754129887,5.761980057,6.066080093,6.550360203,6.954170227,7.539850235,8.291830063,8.942219734,9.401860237,9.647040367,10.11989021,10.77198029,11.28666973,11.55941963,11.92695045,12.01422024,12.38654041,12.51541042,12.59183025,12.38123035,12.53260994,12.43605042,13.19466019,14.19017982,14.91674042,15.83288002,17.00749969,17.94593048,18.69614983,19.98516083,20.26753044,20.95714951,21.42135048,21.71735001,23.07084084,24.26390076,25.21298981,26.87825012,28.86447906,29.47514915,31.40032005,32.07929993,34.45458984,36.05260086,38.56713867,39.99534988,40.76132965,41.16107178,40.5891304,41.02772141,41.02772141
"152","Mexico","Latin America & Caribbean","Upper middle income",5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.31551981,5.754419804,6.7139899735,7.673560143,9.02589035,9.852609634,9.710209846,10.88195992,12.04156971,13.43194962,14.22881985,14.79337978,14.97504997,15.35783005,15.566255095,15.77468014,15.53304005,16.23463058,15.79843044,15.42488003,14.95118999,14.65177488,14.35235977,14.84622002,15.44538975,16.57880974,17.18594933,18.23563004,19.28017998,20.49101067,21.26292038,22.10585022,22.88397026,23.66081047,24.21640015,24.79043007,25.42106056,26.11203003,26.58672905,27.56347084,28.34149933,29.4718399,30.30003929,31.0941391,31.8190403,38.43338013,40.22895813,41.52280045,41.52280045,41.52280045
"153","Marshall Islands","East Asia & Pacific","Upper middle income",16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.24101067,16.983036617,17.725062564,18.467088511,19.209114458,19.951140405,20.693166352,21.435192299,22.177218246,22.919244193,23.66127014,23.97005735,24.27884456,24.58763177,24.89641898,25.20520619,25.5139934,25.82278061,25.82278061
"154","Middle income","","",6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.0832901,6.091989994,6.15941,6.284309864,6.520349979,6.806499958,6.985740185,7.103590012,7.30795002,7.581419945,7.746580124,8.013239861,8.141090393,8.339280128,8.757220268,8.892120361,8.807490349,8.886030197,8.639650345,8.680729866,8.727649689,8.773280144,8.751199722,8.810879707,9.199609756,9.798700333,10.3342104,11.18824005,11.89797974,12.94034958,13.86798,14.9850502,16.2883091,17.53179932,18.48628998,19.29232979,20.24473,21.29714012,22.48945999,23.60165977,24.99747086,27.06347084,28.66924095,29.77247047,32.722229,34.06298828,34.79909897,35.39516068,36.01070023,36.87202072,36.87202072
"155","North Macedonia","Europe & Central Asia","Upper middle income",18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.4708004,18.541666412,18.612532424,18.683398436,18.754264448,18.82513046,20.35686836,21.88860626,23.42034416,24.95208206,26.48381996,26.0887394,25.2281208,24.04282951,22.83744049,21.86186028,20.35051918,19.43454933,18.14843941,16.64162064,15.26622963,16.02219009,16.16209984,17.19930077,18.60041046,19.06624985,19.6937809,20.27442932,21.90439034,22.68660927,24.4088192,26.82514,27.15633011,27.63526917,29.21603966,28.66880035,34.6360817,39.21926117,39.29605103,37.48020172,38.24092102,39.00164032,37.77656174,38.32701111,41.14332962,41.801654815,42.45998001,43.11650085,43.11650085,43.11650085
"156","Mali","Sub-Saharan Africa","Low income",0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.141519994,0.202939997333333,0.264360000666667,0.325780004,0.418610007,0.491230011,0.594470024,0.697220027,0.78599,0.855849981,0.782130003,0.708410025,0.898230016,1.084370017,1.100939989,0.984799981,0.80005002,0.721955001,0.643859982,0.660700023,0.639310002,0.810230017,0.93325001,0.9407550095,0.948260009,1.061579943,1.468240023,1.442489982,1.886700034,1.936830044,2.077529907,2.09168005,2.64095505083333,3.19023005166667,3.7395050525,4.28878005333333,4.83805505416667,5.387330055,5.941999912,6.129809856,5.48526001,7.060709953,6.427229881,5.969960213,5.503170013,5.503170013,5.503170013,5.503170013,5.503170013,5.503170013
"157","Malta","Middle East & North Africa","High income",6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,6.852880001,7.322939873,8.61977005,8.435319901,7.256629944,8.572039604,8.741519928,9.149330139,8.557600021,5.914259911,3.175770044,3.422600031,3.272140026,3.525549889,4.770569801,5.219449997,5.728050232,5.815539837,5.952770233,6.991149902,10.39795017,12.69099045,14.31750965,18.07117081,19.60688019,21.48806,22.65262985,22.43675995,24.76091003,23.73189926,21.58163071,25.35268974,24.74939919,30.51888084,26.88837051,32.34326935,30.63241959,33.60277176,32.41836929,35.51165009,37.38576126,39.9992981,42.47919846,43.89136887,44.33583832,47.12258148,48.60340881,54.25991821,59.25175858,59.25175858,59.25175858
"158","Myanmar","East Asia & Pacific","Lower middle income",1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.701269984,1.746670008,1.760200024,1.712200046,1.732969999,1.773980021,2.593130112,3.0996800665,3.606230021,4.108770013,4.611310005,4.55272007,4.6238200665,4.694920063,4.799139977,4.443860054,6.231750011,5.280210018,5.177830219,5.045370102,4.705739975,4.366109848,5.369050026,5.119410038,5.268929958,5.79556671766667,6.32220347733333,6.848840237,8.210823378,9.572806519,10.93478966,10.8813147566667,10.8278398533333,10.77436495,10.7208900466667,10.6674151433333,10.61394024,11.5062150975,12.398489955,13.2907648125,14.18303967,13.53415966,14.4144565266667,15.2947533933333,16.17505026,17.0553471266667,17.9356439933333,18.81594086,18.81594086,18.81594086
"159","Middle East & North Africa (excluding high income)","","",5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.668300152,5.672410011,5.962590218,6.428549767,6.844590187,7.454840183,8.19754982,8.857720375,9.31414032,9.526029587,10.02130985,10.69126034,11.18836021,11.43925953,11.8295002,11.84805012,12.20847988,12.40063,12.53466988,12.33522987,12.45442009,12.24108028,12.98056984,13.87631035,14.57798958,15.39923,16.57856941,17.58691978,18.36059952,19.53594017,19.74926949,20.37825012,20.83350945,20.9491806,22.34193993,23.54800987,24.52551079,26.33036041,28.58793068,29.14907074,30.85980988,31.17103004,33.29750824,34.61669159,36.85866928,38.13145828,38.42790985,38.7249794,38.20812988,38.48263931,38.48263931
"160","Montenegro","Europe & Central Asia","Upper middle income",17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,17.98394966,16.75029945,17.27153969,19.81644058,22.12244034,25.90391922,33.29285049,41.03633118,49.21644974,52.22526932,52.9952729566667,53.7652765933333,54.53528023,55.3052838666667,56.0752875033333,56.84529114,58.18561935,56.08097076,54.17481995,54.17481995
"161","Mongolia","East Asia & Pacific","Lower middle income",22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,22.57169914,21.03540993,19.72731972,18.85531044,19.11034012,20.61973953,22.19092941,24.47448921,25.35210037,26.13252068,26.12705994,26.11726952,25.47060013,25.10585976,24.81533051,23.75918007,23.48455048,22.67347908,22.21591949,20.15601921,18.19734955,15.86301994,14.14762974,12.26058006,12.83961964,14.35776043,16.17410088,18.39829063,21.17851067,26.9102993,30.17548943,34.20278931,35.79925919,37.98384857,40.78969955,44.65876007,47.53358841,46.93032074,48.4425087,51.40655899,53.73474121,55.56042099,58.52318954,61.93442154,63.86674118,68.04701233,64.0191803,64.16362,65.59544373,65.59544373,65.59544373
"162","Northern Mariana Islands","East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","Mozambique","Sub-Saharan Africa","Low income",0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.242369995,0.275019996,0.307669997,0.253962498,0.200254999,0.1465475,0.092840001,0.077189997,0.072120003,0.0748,0.09014,0.108130001,0.113526667333333,0.118923333666667,0.12432,0.166330002,0.208340004,0.2434160054,0.2784920068,0.3135680082,0.3486440096,0.383720011,0.417939991,0.46814999,0.490640014,0.515120029,0.560266693,0.605413357,0.650560021,0.659950018,0.64368999,0.721289992,0.970390022,1.163759947,1.441930056,2.157010078,3.094899893,3.586250067,3.887069941,4.662000179,4.943880081,5.227220058,5.596409798,6.216149807,6.659150124,7.243690014,7.122710228,7.312550068,7.312550068,7.312550068
"164","Mauritania","Sub-Saharan Africa","Lower middle income",0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.374850005,0.559809999857143,0.744769994714286,0.929729989571428,1.11468998442857,1.29964997928571,1.48460997414286,1.669569969,2.595050097,3.005340099,2.944060087,3.079730034,2.996880054,2.674860001,2.85868001,3.570729971,3.555130005,3.500710011,3.714179993,3.929080009,3.832259893,4.11755991,3.773744941,3.429929972,3.009629965,3.191689968,3.21529007,2.938189983,3.304419994,3.726520061,3.798290014,3.853280067,4.362410069,4.736040115,5.13161993,5.412940025,5.512540102,5.612140179,5.352479935,4.999120235,5.002089977,5.763249874,5.763249874
"165","Mauritius","Sub-Saharan Africa","High income",2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,2.56517005,1.706820011,1.576830029,1.609380007,1.537660003,1.254209995,1.586930037,1.657480001,1.451480031,1.224709988,1.028439999,0.890890002,0.89884001,0.66900003,0.742829978,1.065289974,0.993600011,1.406690001,1.855579972,1.900349975,3.041140079,3.538579941,4.4385249615,5.338469982,4.980820179,5.621359825,6.572219849,6.677010059,8.323539972,9.970069885,11.0313797,17.1052494,15.84566975,16.55583954,17.82485962,21.35362053,23.5989399,24.63669014,27.31846046,32.1644783,33.69147873,35.39315033,38.90373993,40.04367828,39.12630844,37.41527939,38.84852982,40.59603882,40.59603882,40.59603882,40.59603882
"166","Malawi","Sub-Saharan Africa","Low income",0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.446009994,0.460029989,0.46845001,0.412090003,0.420890003,0.391979992,0.422769994,0.473040015,0.468510002,0.47123,0.463860005,0.468569994,0.474420011,0.466890007,0.472519994,0.452479988,0.466930002,0.547559977,0.559059978,0.560419977,0.564880013,0.592779994,0.588769972,0.602970004,0.508876671333333,0.414783338666667,0.320690006,0.351980001,0.395749986,0.425760001,0.435660005,0.512109995,0.494340003,0.51147002,0.501760006,0.573146661,0.644533316,0.715919971,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017,0.823880017
